"settings: {'CHANGING_GOAL': False, 'N_pop': 5000, 'B': 104, 'Pc': 0.5, 'L': 100000, 'MAX_GATES': 12, 'G': 20, 'Pm': 0.00673076923076923}"
Gen,Max Fitness,Average Fitness,Max Fitness Genome
1752,0.9375,0.850125,00000100111011100001000010000000100001000011000110000111010000100110011110010001000001001001101100101010
1753,0.9375,0.8504375,00000100110100001101000011000000100001000011000110000111010000100110011110100001000001001000011000111010
1754,0.9375,0.8431125,00000100110111010111000010000000100001000011000110000111010000100110011001010011000001001001000110001010
1755,0.9375,0.8496875,00000100110001101100000010000000100001000011000110000111010000100110010100000000000001001010001001101010
1756,0.9375,0.8462625,00000100110001110110000010000000100001000011000110000111010000100110011101110010000001001000101011111010
1757,0.9375,0.8448875,00000000110111110010000010000000100001000011000110000111010000100110011010001111000001001001010110101010
1758,0.9375,0.845225,00000100110111110110000011000000100001000011000110000111010000100110011011111011000001001001110001111010
1759,0.9375,0.8444125,00000100111011110111000010000000100001000011000110000111010000100110011001011011000001001001110110011010
1760,0.9375,0.85335,00000100110011110010000011000000100001000011000110000111010000100110010100001111000001001000011110101010
1761,0.9375,0.8509,00000100110101010011000010000000100001000011000110000111010000100110010000000011000001001010000110101010
1762,0.9375,0.85465,00000100111010011011000010000000100001000011000110000111010000100110010101000000000001001010111000101010
1763,0.9375,0.8528875,00000100110101010101000011000000100001000011000110000111010000100110011010010000000001001000110110011010
1764,0.9375,0.851575,00000100111110110000000010000000100001000011000110000111010000100110011010111011000001001001100111001010
1765,0.9375,0.8530375,00000100110010110000000011000000100001000011000110000111010000100110010110101011000001001001000101001010
1766,0.9375,0.8587125,00000100111000000011000010000000100001000011000110000111010000100110011110110010000001001000011010111010
1767,0.9375,0.8552625,00000100111110010100000010000000100001000011000110000111010000100110010111111111000001001000001110111010
1768,0.9375,0.8569125,00000100111001111100000011000000100001000011000110000111010000100110010011010000000001001001111110111010
1769,0.9375,0.847225,00000100110011110101000010000000100001000011000110000111010000100110011001100111000001001000100100101010
1770,0.9375,0.8516625,00000100110101000110000011000000100001000011000110000111010000100110011111111010000001001001001110001010
1771,0.9375,0.85045,00000100111100110110000011000000100001000011000110000111010000100110010001011110000001001010101010111010
1772,0.9375,0.8539875,00000100110011011000000010000000100001000011000110000111010000100110010110101000000001001000100100101010
1773,0.9375,0.8526125,00000100110000010000000011000000100001000011000110000111010000100110010011011101000001001000111011011010
1774,0.9375,0.8496,00000100110110101110000010000000100001000011000110000111010000100110010101101111000001001001011100011010
1775,0.9375,0.8529375,00000000110011011100000010000000100001000011000110000111010000100110011010111000000001001011011110111010
1776,0.9375,0.8532,00000000110111100011000010000000100001000011000110000111010000100110010100100001000001001010101011101010
1777,0.9375,0.8510375,00000100110000111100000011000000100001000011000110000111010000100110010111111000000001001010111001011010
1778,0.9375,0.8586875,00000100110110110011000011000000100001000011000110000111010000100110010100111101000001001000101001011010
1779,0.9375,0.8469375,00000100110000110100000011000000100001000011000110000111010000100110011011010101000001001000100011001010
1780,0.9375,0.850075,00001100011001110101000011000000100001000011000110000111010000100110010010110011000001001000001001011010
1781,0.9375,0.8463375,00000100110010010011000011000000100001000011000110000111010000100110011100010000000001001011000110011010
1782,0.9375,0.8482,00000100110101000101000011000000100001000011000110000111010000100110010111010111000001001000010111001010
1783,0.9375,0.8449875,00000100110100000111000010000000100001000011000110000111010000100110011101101000000001001001101000011010
1784,0.9375,0.8493625,00000100111000000101000010000000100001000011000110000111010000100110010100110011000001001010100011101010
1785,0.9375,0.8513,00000100111101001111000010000000100001000011000110000111010000100110011011011011000001001000111110111010
1786,0.9375,0.8495375,00000100110010100111000011000000100001000011000110000111010000100110010000001100000001001001011000111010
1787,0.9375,0.852175,00000100110101011010000010000000100001000011000110000111010000100110010010011011000001001000101110001010
1788,0.9375,0.84155,00000100110101111110000010000000100001000011000110000111010000100110011011011010000001001010101010111010
1789,0.9375,0.853425,00000000110111110011000010000000100001000011000110000111010000100110010010100101000001001000011110111010
1790,0.9375,0.84765,00000100110000010110000010000000100001000011000110000111010000100110011001100011000001001000101010111010
1791,0.9375,0.8579875,00000000110110111101000010000000100001000011000110000111010000100110010011010011000001001000110101011010
1792,0.9375,0.85365,00000100110001000011000011000000100001000011000110000111010000100110011111011010000001001011011110111010
1793,0.9375,0.852425,00000100111111011100000010000000100001000011000110000111010000100110010101011111000001001011010111011010
1794,0.9375,0.8525625,00000100110001011100000010000000100001000011000110000111010000100110011110110010000001001010011101111010
1795,0.9375,0.85345,00000100110101000101000010000000100001000011000110000111010000100110011011000000000001001001001000101010
1796,0.9375,0.85135,00000000110100011110000010000000100001000011000110000111010000100110010010111101000001001010011101001010
1797,0.9375,0.8505625,00000100110011011101000010000000100001000011000110000111010000100110010100001011000001001000011101001010
1798,0.9375,0.850075,00000100110100111111000010000000100001000011000110000111010000100110011011100001000001001010000110101010
1799,0.9375,0.8543875,00000100110101101110000010000000100001000011000110000111010000100110010000000000000001001010011101011010
1800,0.9375,0.8472375,00000100110101110100000010000000100001000011000110000111010000100110010110011000000001001000101011001010
1801,0.9375,0.8464375,00000100110110111110000010000000100001000011000110000111010000100110011001010010000001001010011101011010
1802,0.9375,0.8466875,00000100110100111100000011000000100001000011000110000111010000100110011010010110000001001010011100111010
1803,0.9375,0.850025,00000100110110110111000011000000100001000011000110000111010000100110011111110000000001001010100011101010
1804,0.9375,0.8489375,00000100110011010110000011000000100001000011000110000111010000100110011010000011000001001000001100101010
1805,0.9375,0.853375,00000100111000100110000010000000100001000011000110000111010000100110011010000111000001001010010110101010
1806,0.9375,0.851675,00000100110011011101000010000000100001000011000110000111010000100110011101111001000001001000101010101010
1807,0.9375,0.849375,00000100110110010110000010000000100001000011000110000111010000100110010110110010000001001010111000001010
1808,0.9375,0.854125,00000100111111011001000011000000100001000011000110000111010000100110011011111010000001001011110110011010
1809,0.9375,0.8525,00000100110111101100000010000000100001000011000110000111010000100110011010111110000001001000111011011010
1810,0.9375,0.8471,00000100110001010110000010000000100001000011000110000111010000100110011011011010000001001010010110001010
1811,0.9375,0.8501625,00000100111011111010000010000000100001000011000110000111010000100110011011010000000001001000101011111010
1812,0.9375,0.855975,00000100110001000011000010000000100001000011000110000111010000100110010010010010000001001000101100111010
1813,0.9375,0.8464625,00000100110010000100000010000000100001000011000110000111010000100110010101000010000001001000011010101010
1814,0.9375,0.85265,00001100010001000111000011000000100001000011000110000111010000100110010001110111000001001000111011101010
1815,0.9375,0.8458375,00000100111110001000000010000000100001000011000110000111010000100110011001010000000001001010000111111010
1816,0.9375,0.8538125,00000100110001011010000010000000100001000011000110000111010000100110011100101000000001001000011100001010
1817,0.9375,0.8468125,00000100110010111011000010000000100001000011000110000111010000100110011001000111000001001000011001001010
1818,0.9375,0.853275,00000100110000000011000010000000100001000011000110000111010000100110011010111011000001001001101111101010
1819,0.9375,0.8502625,00000100111111000000000010000000100001000011000110000111010000100110011011100010000001001000101100101010
1820,0.9375,0.8544,00000000110110001001000010000000100001000011000110000111010000100110011000100100000001001000010110011010
1821,0.9375,0.848425,00000100110000110110000010000000100001000011000110000111010000100110011010001000000001001000110010001010
1822,0.9375,0.8512375,00000100110111000111000011000000100001000011000110000111010000100110011010100001000001001011100101101010
1823,0.9375,0.853775,00000100111000010110000010000000100001000011000110000111010000100110011110101010000001001011000101001010
1824,0.9375,0.8503875,00000100111101110100000010000000100001000011000110000111010000100110010010010010000001001000111000011010
1825,0.9375,0.84575,00000100110101111111000010000000100001000011000110000111010000100110011011100011000001001000011010011010
